16:02:28.909 15.05.2015 *5DA54EE72347F5;
16:02:29.105 15.05.2015 *02E19936BC4C37;
16:02:29.829 15.05.2015 *5DA4E827C96F39;
16:02:29.833 15.05.2015 *02E619379B85DD;
16:02:30.811 15.05.2015 *5DA4E827C96F39;
16:02:31.012 15.05.2015 *8DA9044D592165E7CEBE4E0A9BD6;
16:02:31.073 15.05.2015 *59C063A3021B53;
16:02:31.073 15.05.2015 *59C063A3021B53;
16:02:31.531 15.05.2015 *8DA9044D59218269940FD48FFFE3;
16:02:31.726 15.05.2015 *5DC0481BF78759;
16:02:32.714 15.05.2015 *02A6041BBA314F;
16:02:33.168 15.05.2015 *5DA54EE72347FD;
16:02:33.169 15.05.2015 *5DA54EE72347FD;
16:02:34.087 15.05.2015 *02E1993ABC046D;
16:02:35.069 15.05.2015 *02E1993ABC046D;
16:02:35.199 15.05.2015 *5DA54EE72347F5;
16:02:36.184 15.05.2015 *5DA4E827C96F39;
16:02:36.641 15.05.2015 *02E6193B9BCD87;
16:02:37.235 15.05.2015 *5DA54EE72347F5;
16:02:37.955 15.05.2015 *02E6193C641DA3;
16:02:38.213 15.05.2015 *5DA4E827C96F39;
16:02:38.872 15.05.2015 *02A1843A91D57F;
16:02:39.855 15.05.2015 *02A18495655E2D;
16:02:40.116 15.05.2015 *02E1993D43D449;
16:02:40.379 15.05.2015 *5DC0481BF78759;
16:02:41.099 15.05.2015 *02E1993EBC3C5B;
16:02:41.691 15.05.2015 *5DA54EE72347F5;
16:02:42.016 15.05.2015 *5DA4E827C96F39;
16:02:42.544 15.05.2015 *02A18491688A71;
16:02:43.132 15.05.2015 *59C063A3021B53;
16:02:43.133 15.05.2015 *02E6193F9BF5B1;
16:02:43.134 15.05.2015 *59C063A3021B53;
16:02:43.194 15.05.2015 *02A6049FBD0FB9;
16:02:43.195 15.05.2015 *8DA9044D5925F5E7CCBD44620610;
16:02:43.720 15.05.2015 *5DA54EE72347F5;
16:02:44.052 15.05.2015 *5DC0481BF78759;
16:02:44.577 15.05.2015 *8DA9044D9914E788D13C820162E6;
16:02:45.099 15.05.2015 *5DA54EE72347FD;
16:02:45.162 15.05.2015 *5DA54EE72347FD;
16:02:45.226 15.05.2015 *5DA54EE72347FD;
16:02:46.340 15.05.2015 *5DC0481BF78759;
16:02:46.341 15.05.2015 *8DA9044D223B6E30343820E9D9D2;
16:02:46.669 15.05.2015 *02A184BA9B3FD5;
16:02:47.784 15.05.2015 *8DA9044D9914E18C514084A4C795;
16:02:47.978 15.05.2015 *5DA4E827C96F39;
16:02:48.046 15.05.2015 *02E19992BAB371;
16:02:48.110 15.05.2015 *5DC0481BF78759;
16:02:48.240 15.05.2015 *8DA9044D592912693A0E5A775CB5;
16:02:48.372 15.05.2015 *02A185116C6D5B;
16:02:49.288 15.05.2015 *8DA9044D9914DD8DF1408465CA2A;
16:02:49.291 15.05.2015 *02E619939D7A9B;
16:02:49.354 15.05.2015 *8DA9044D59294269240E441AE8D2;
16:02:49.814 15.05.2015 *8DA9044D9914DB8E714084F9F7D6;
16:02:49.814 15.05.2015 *02E6199462AABF;
16:02:50.078 15.05.2015 *5DA54EE72347F5;
16:02:50.802 15.05.2015 *8DA9044D9914D88F914084F29501;
16:02:51.393 15.05.2015 *8DA9044D223B6E30343820E9D9D2;
16:02:51.715 15.05.2015 *5DC0481BF78759;
16:02:51.845 15.05.2015 *5DA4E827C96F39;
16:02:51.846 15.05.2015 *8DA9044D5929D268E00E0BD0A4BB;
16:02:52.110 15.05.2015 *02E19995456355;
16:02:52.438 15.05.2015 *8DA9044D9914D291313C844E3822;
16:02:52.698 15.05.2015 *02A184B1694BC1;
16:02:52.893 15.05.2015 *8DA9044D9914D091D13C846DAD68;
16:02:53.089 15.05.2015 *02E19996BA8B47;
16:02:53.616 15.05.2015 *02A184B296A3D3;
16:02:53.744 15.05.2015 *5DA4E827C96F39;
