08:39:55.388 16.05.2015 *5DAD742E040F31;
08:39:58.470 16.05.2015 *5DAD742E040F31;
08:39:59.583 16.05.2015 *5DAD742E040F31;
08:40:00.696 16.05.2015 *5DAD742E040F31;
08:40:05.806 16.05.2015 *5DAD742E040F31;
08:40:06.918 16.05.2015 *5DAD742E040F31;
08:40:07.773 16.05.2015 *5DAD742E040F31;
08:40:10.853 16.05.2015 *5DAD742E040F31;
08:40:13.803 16.05.2015 *5DAD742E040F31;
08:40:14.786 16.05.2015 *5DAD742E040F31;
08:40:16.948 16.05.2015 *5DA4B7D70AD769;
08:40:17.008 16.05.2015 *5DA4B7D70AD769;
08:40:17.009 16.05.2015 *5DA4B7D70AD769;
08:40:17.931 16.05.2015 *5DA4C0A87FE1B8;
08:40:18.650 16.05.2015 *5DAD742E040F31;
08:40:19.372 16.05.2015 *02E618386BD125;
08:40:19.765 16.05.2015 *5DAD742E040F31;
08:40:21.796 16.05.2015 *5DAD742E040F31;
08:40:22.714 16.05.2015 *5DAD742E040F31;
08:40:23.043 16.05.2015 *5DA4B7D70AD763;
08:40:23.106 16.05.2015 *5DA4C0A87FE1B8;
08:40:24.746 16.05.2015 *5DAD742E040F31;
08:40:25.071 16.05.2015 *5DA4C0A87FE1B8;
08:40:27.233 16.05.2015 *5DA4B7D70AD763;
08:40:28.546 16.05.2015 *5DAD742E040F31;
08:40:29.593 16.05.2015 *5DAD742E040F31;
08:40:30.578 16.05.2015 *5DAD742E040F31;
08:40:32.737 16.05.2015 *5DAD742E040F31;
08:40:35.756 16.05.2015 *5DAD742E040F31;
08:40:36.935 16.05.2015 *5FA74E7A974F9A;
08:40:38.768 16.05.2015 *5DAD742E040F31;
08:40:39.949 16.05.2015 *202805963D0FB1;
08:40:40.079 16.05.2015 *5DA4C0A87FE1BA;
08:40:41.911 16.05.2015 *5DAD742E040F31;
08:40:43.092 16.05.2015 *5DAD742E040F31;
08:40:43.944 16.05.2015 *5DAD742E040F31;
08:40:44.996 16.05.2015 *5DAD742E040F31;
08:40:45.389 16.05.2015 *02E618386BD125;
08:40:47.417 16.05.2015 *5DA7F676971D4B;
08:40:47.681 16.05.2015 *5DA4B7D70AD763;
08:40:48.596 16.05.2015 *5DAD742E040F31;
08:40:48.861 16.05.2015 *5DAD742E040F35;
08:40:49.975 16.05.2015 *5DAD742E040F31;
08:40:52.992 16.05.2015 *5DA4B7D70AD769;
08:40:53.974 16.05.2015 *5DA4B7D70AD773;
08:40:58.166 16.05.2015 *5DAD742E040F31;
08:41:00.134 16.05.2015 *5DAD742E040F31;
08:41:01.314 16.05.2015 *5DAD742E040F31;
