14:55:53.819 15.05.2015 *5DAC6FDF712931;
14:55:54.285 15.05.2015 *8DA78D329910088D3024823A1856;
14:55:54.810 15.05.2015 *8DA78D329910088D3024823A1856;
14:55:55.264 15.05.2015 *8DA78D329910078D502482E4FE37;
14:55:55.723 15.05.2015 *8DA78D329910068D501C824904F0;
14:55:55.727 15.05.2015 *5DAC6FDF712931;
14:55:56.120 15.05.2015 *8DAB355C99444E36E87C088182F4;
14:55:56.182 15.05.2015 *8DA78D329910068D701C820C78D9;
14:55:56.643 15.05.2015 *8DA78D329910068D701C820C78D9;
14:55:57.232 15.05.2015 *8DA78D329910058D901C822CE75D;
14:55:57.494 15.05.2015 *5DAC6FDF712931;
14:55:57.621 15.05.2015 *02E619986BC3DD;
14:55:57.752 15.05.2015 *8DA78D329910058D901C822CE75D;
14:55:58.151 15.05.2015 *02E619986BC3DD;
14:55:58.213 15.05.2015 *8DA78D329910048D901C822FED93;
14:55:58.343 15.05.2015 *8DA78D325909C5D8540F0A230DD3;
14:55:58.473 15.05.2015 *8DA78D32273B5E363068205DA206;
14:55:58.673 15.05.2015 *8DA78D329910038DB01C8263A5D0;
14:55:59.395 15.05.2015 *5DAC6FDF712931;
14:55:59.720 15.05.2015 *8DA78D329910028DD0208239ED6C;
14:55:59.783 15.05.2015 *8DA78D325909C5D8360F0AF7212A;
14:56:00.046 15.05.2015 *8DAB355C99444E36C87C08C4FEDD;
14:56:00.703 15.05.2015 *02E619986BC3DD;
14:56:00.767 15.05.2015 *8DA78D325909D5D8200F0A36305C;
14:56:01.950 15.05.2015 *5FA98743D048AE;
14:56:02.274 15.05.2015 *8FA78D329914048E102C82FCE068;
14:56:02.671 15.05.2015 *8FA78D325909D259756093284513;
14:56:02.798 15.05.2015 *8FA78D329914058E102C82FFEAA6;
14:56:03.197 15.05.2015 *8FA78D325909E2596B6093E6AFAD;
14:56:03.261 15.05.2015 *5DAC6FDF712931;
14:56:04.046 15.05.2015 *8FA78D329914068E302082F7D3DD;
14:56:04.572 15.05.2015 *8FA78D329914068E302082F7D3DD;
14:56:04.766 15.05.2015 *2020011E6C2E5D;
14:56:05.553 15.05.2015 *8FA78D329914088E50188284CF7B;
14:56:05.556 15.05.2015 *5DA44F5D26D5EB;
14:56:05.752 15.05.2015 *8FA78D325909E5D7B40F08A4C606;
14:56:06.279 15.05.2015 *8FA78D325909E5D7A60F079D8ADC;
14:56:06.600 15.05.2015 *8FA78D329914098E50188287C5B5;
14:56:07.127 15.05.2015 *8FA78D3299140A8E501C82BAECE7;
14:56:07.323 15.05.2015 *5DA486CC253E4F;
14:56:07.326 15.05.2015 *02E19718E850ED;
