12:17:24.650 15.05.2015 *5DA9EDE9AFA215;
12:17:24.847 15.05.2015 *02E19838BEB6F8;
12:17:25.109 15.05.2015 *02E61838668B1B;
12:17:25.109 15.05.2015 *02E61838668B1B;
12:17:26.095 15.05.2015 *02E61838668B1B;
12:17:35.270 15.05.2015 *5DA9EDE9AFA215;
12:17:37.168 15.05.2015 *02E61838668B1B;
12:17:37.170 15.05.2015 *02E61838668B1B;
12:17:40.318 15.05.2015 *02E61838668B1B;
12:17:40.320 15.05.2015 *02E61838668B1B;
12:17:41.099 15.05.2015 *02E61838668B1B;
12:17:44.114 15.05.2015 *5DA4E827C96F39;
12:17:46.081 15.05.2015 *5DA4E827C96F39;
12:17:47.392 15.05.2015 *5DAD32765FB9F7;
12:17:47.783 15.05.2015 *5DAA75C62E1B0A;
12:17:48.771 15.05.2015 *02E61531DCC0D1;
12:17:50.015 15.05.2015 *5DA4E827C96F39;
12:17:50.669 15.05.2015 *02E61838668B1B;
12:17:52.111 15.05.2015 *02E61838668B1B;
12:17:53.286 15.05.2015 *5DA9EDE9AFA215;
12:17:54.146 15.05.2015 *02A186B48A9CFE;
12:17:54.731 15.05.2015 *02E61838668B1B;
12:17:55.387 15.05.2015 *5DAA75C62E1B09;
12:17:57.484 15.05.2015 *02E19534FB310D;
12:17:59.518 15.05.2015 *02E61535DCF8E7;
12:18:01.875 15.05.2015 *02E19838BEB6F8;
12:18:04.888 15.05.2015 *02E1913F3BD8C3;
12:18:07.577 15.05.2015 *5DA9EDE9AFA215;
12:18:08.953 15.05.2015 *02E61838668B1B;
12:18:09.544 15.05.2015 *5DA9EDE9AFA215;
12:18:13.013 15.05.2015 *5DA4E827C96F39;
12:18:23.105 15.05.2015 *02E61838668B1B;
12:18:24.353 15.05.2015 *02E19594FDF67D;
12:18:25.338 15.05.2015 *02E19594FDF67D;
12:18:27.564 15.05.2015 *5DAD32765FB9D7;
12:18:27.888 15.05.2015 *5DA9EDE9AFA215;
12:18:30.118 15.05.2015 *5DA9EDE9AFA215;
12:18:30.315 15.05.2015 *02E19597021E6F;
12:18:35.294 15.05.2015 *02E61838668B1B;
12:18:36.017 15.05.2015 *5DA9EDE9AFA215;
12:18:36.146 15.05.2015 *02E61838668B1B;
12:18:38.373 15.05.2015 *02E1959D027218;
12:18:40.342 15.05.2015 *02E1959F026E03;
12:18:40.803 15.05.2015 *02E61838668B1B;
12:18:40.994 15.05.2015 *02E1959F026E03;
12:18:41.782 15.05.2015 *02E61838668B1B;
12:18:42.899 15.05.2015 *5DA9EDE9AFA215;
12:18:45.913 15.05.2015 *5DA9EDE9AFA215;
12:18:46.370 15.05.2015 *5DA9EDE9AFA295;
12:18:47.353 15.05.2015 *02E61838668B1B;
12:18:47.353 15.05.2015 *02E61838668B1B;
12:18:47.879 15.05.2015 *5DAA7427DAA693;
12:18:50.305 15.05.2015 *02C187944AD4B5;
12:18:51.154 15.05.2015 *02E61838668B1B;
12:18:54.297 15.05.2015 *5DA9EDE9AFA215;
12:18:55.347 15.05.2015 *5DAA75C62E1B09;
