11:06:10.408 15.05.2015 *5DAA6E58AB0BD3;
11:06:10.409 15.05.2015 *5DA5C8BBFD5133;
11:06:10.409 15.05.2015 *5DAA6E58AB0BD3;
11:06:10.999 15.05.2015 *026181B0C1582B;
11:06:11.000 15.05.2015 *026181B0C1582B;
11:06:11.459 15.05.2015 *5FA3649AF76987;
11:06:11.588 15.05.2015 *02E19718E6B879;
11:06:11.654 15.05.2015 *5FA3649AF76987;
11:06:11.719 15.05.2015 *02E19718E6B879;
11:06:11.850 15.05.2015 *5FA3649AF76987;
11:06:11.852 15.05.2015 *026181B0C1582B;
11:06:11.917 15.05.2015 *026181B0C1582B;
11:06:12.180 15.05.2015 *026181B0C1582B;
11:06:12.374 15.05.2015 *5DAA6E58AB0BD3;
11:06:12.505 15.05.2015 *026181B0C1582B;
11:06:12.834 15.05.2015 *02E19718E6B879;
11:06:12.965 15.05.2015 *026181B0C1582B;
11:06:12.966 15.05.2015 *026181B0C1582B;
11:06:13.292 15.05.2015 *5DA5C8BBFD5133;
11:06:13.357 15.05.2015 *02E19718E6B879;
11:06:13.358 15.05.2015 *5DA5C8BBFD5133;
11:06:13.753 15.05.2015 *02E19718E6B879;
11:06:14.013 15.05.2015 *5FA3649AF76987;
11:06:14.340 15.05.2015 *02E19718E6B879;
11:06:14.474 15.05.2015 *5DA5C8BBFD5133;
11:06:14.475 15.05.2015 *5FA3649AF76987;
11:06:14.602 15.05.2015 *5FA3649AF76987;
11:06:14.734 15.05.2015 *5DAA6E58AB0BD3;
11:06:15.456 15.05.2015 *5DA5C8BBFD5133;
11:06:15.782 15.05.2015 *02E19718E6B879;
11:06:16.242 15.05.2015 *5DA5C8BBFD5133;
11:06:16.307 15.05.2015 *02E19718E6B879;
11:06:16.831 15.05.2015 *5DAA6E58AB0BD3;
11:06:16.832 15.05.2015 *02E19718E6B879;
11:06:16.896 15.05.2015 *026181B33EB039;
11:06:17.159 15.05.2015 *026181B33EB039;
11:06:17.356 15.05.2015 *5FA3649AF76987;
11:06:17.683 15.05.2015 *026181B33EB039;
11:06:17.880 15.05.2015 *026181B33EB039;
11:06:18.208 15.05.2015 *5FA3649AF76987;
11:06:18.274 15.05.2015 *5DA5C8BBFD5133;
11:06:18.338 15.05.2015 *02E19718E6B879;
11:06:18.534 15.05.2015 *026181B4C1601D;
11:06:18.927 15.05.2015 *026181B4C1601D;
11:06:18.929 15.05.2015 *5DAA6E58AB0BD3;
11:06:18.994 15.05.2015 *59A7FB887B4F05;
11:06:19.780 15.05.2015 *02E19718E6B879;
11:06:20.173 15.05.2015 *026181B53E9414;
11:06:20.174 15.05.2015 *5FA3649AF76987;
11:06:20.500 15.05.2015 *5DA5C8BBFD5133;
11:06:20.632 15.05.2015 *5DAA6E58AB0BD3;
11:06:20.895 15.05.2015 *02E19718E6B879;
11:06:20.960 15.05.2015 *2028149D2868AF;
11:06:21.091 15.05.2015 *5DA5C8BBFD5133;
11:06:21.681 15.05.2015 *5FA3649AF76987;
11:06:21.682 15.05.2015 *5FA3649AF76987;
11:06:21.813 15.05.2015 *02E19718E6B879;
11:06:22.533 15.05.2015 *5DA5C8BBFD5133;
11:06:23.319 15.05.2015 *02E19718E6B879;
11:06:23.385 15.05.2015 *5DA5C8BBFD5133;
11:06:23.581 15.05.2015 *026181B8C12847;
11:06:23.582 15.05.2015 *026181B8C12847;
11:06:23.646 15.05.2015 *5FA3649AF76987;
11:06:23.909 15.05.2015 *02E19718E6B879;
11:06:23.975 15.05.2015 *026181B8C12847;
11:06:23.975 15.05.2015 *026181B8C12847;
11:06:24.039 15.05.2015 *026181B8C12847;
11:06:24.040 15.05.2015 *026181B8C12847;
11:06:24.303 15.05.2015 *02E19718E6B879;
11:06:24.433 15.05.2015 *5DA5C8BBFD5133;
11:06:25.291 15.05.2015 *02E19718E6B879;
11:06:25.351 15.05.2015 *5DA5C8BBFD5133;
11:06:25.549 15.05.2015 *5FA3649AF76987;
11:06:25.549 15.05.2015 *2028149AD7B88B;
11:06:26.530 15.05.2015 *026181BB3EC055;
11:06:26.530 15.05.2015 *5DA5C8BBFD5133;
11:06:26.793 15.05.2015 *026181BB3EC055;
11:06:26.922 15.05.2015 *02E19718E6B879;
11:06:26.923 15.05.2015 *02E19718E6B879;
11:06:27.186 15.05.2015 *026181BB3EC055;
11:06:27.187 15.05.2015 *026181BB3EC055;
11:06:27.315 15.05.2015 *5DA5C8BBFD5133;
11:06:27.316 15.05.2015 *02E19718E6B879;
11:06:27.579 15.05.2015 *5FA3649AF76987;
11:06:27.709 15.05.2015 *026181BCC11071;
11:06:27.840 15.05.2015 *5FA3649AF76987;
11:06:27.841 15.05.2015 *026181BCC11071;
11:06:28.103 15.05.2015 *5DAA6E58AB0BD3;
11:06:28.300 15.05.2015 *02E19718E6B879;
11:06:29.151 15.05.2015 *5DA5C8BBFD5133;
11:06:29.283 15.05.2015 *02E19718E6B879;
11:06:29.939 15.05.2015 *5FA3649AF76987;
11:06:30.003 15.05.2015 *8DAE4AFC201CE052333C6051A709;
11:06:30.330 15.05.2015 *02E19718E6B879;
11:06:30.331 15.05.2015 *02A6059A4B80B7;
11:06:30.461 15.05.2015 *5DA5C8BBFD5133;
11:06:30.726 15.05.2015 *026181BF3EF863;
11:06:31.319 15.05.2015 *02E19718E6B879;
11:06:31.381 15.05.2015 *20281496D7F0D1;
11:06:31.576 15.05.2015 *02E19718E6B879;
11:06:31.577 15.05.2015 *5DA5C8BBFD5133;
11:06:31.968 15.05.2015 *5DAA6E58AB0BD3;
11:06:32.035 15.05.2015 *5FA3649AF76987;
11:06:32.299 15.05.2015 *02E19718E6B879;
11:06:32.362 15.05.2015 *5DA5C8BBFD5133;
11:06:32.760 15.05.2015 *02A1859B6C495D;
11:06:33.411 15.05.2015 *5DA5C8BBFD5133;
11:06:33.673 15.05.2015 *026182132A61C9;
11:06:34.135 15.05.2015 *026182132A61C9;
11:06:34.328 15.05.2015 *02E19718E6B879;
11:06:34.395 15.05.2015 *5DA5C8BBFD5133;
11:06:34.789 15.05.2015 *02618214D5B1ED;
11:06:34.790 15.05.2015 *02618214D5B1ED;
11:06:35.246 15.05.2015 *02618214D5B1ED;
11:06:35.441 15.05.2015 *5DA5C8BBFD5133;
11:06:35.442 15.05.2015 *5DA5C8BBFD5133;
11:06:35.640 15.05.2015 *5DA5C8BBFD5133;
11:06:35.834 15.05.2015 *5DAA6E58AB0BD3;
11:06:36.492 15.05.2015 *02E19718E6B879;
11:06:36.493 15.05.2015 *5DA5C8BBFD5133;
11:06:36.818 15.05.2015 *02A185B0921093;
11:06:37.738 15.05.2015 *026182172A59FF;
11:06:37.933 15.05.2015 *026182172A59FF;
11:06:38.526 15.05.2015 *02618218D5F9B7;
11:06:38.589 15.05.2015 *5DA5C8BBFD5133;
11:06:38.784 15.05.2015 *5DA5939CFD6A35;
11:06:39.178 15.05.2015 *02A183B8BD949F;
11:06:39.309 15.05.2015 *02E19718E6B879;
11:06:39.309 15.05.2015 *02E19718E6B879;
11:06:39.377 15.05.2015 *5DA5C8BBFD5133;
11:06:39.377 15.05.2015 *202814912820F5;
11:06:39.899 15.05.2015 *0266021A0DD84F;
11:06:39.964 15.05.2015 *5DAA6E58AB0BD3;
11:06:40.030 15.05.2015 *59ACD2BE42B109;
11:06:40.095 15.05.2015 *5FA3649AF76987;
11:06:40.292 15.05.2015 *8DAE4AFC201CE052333C6051A709;
11:06:40.357 15.05.2015 *5DA5C8BBFD5133;
11:06:40.621 15.05.2015 *02A185B89260FF;
11:06:40.818 15.05.2015 *02A185B89260FF;
11:06:40.819 15.05.2015 *02A185B89260FF;
11:06:40.882 15.05.2015 *02A185B89260FF;
11:06:40.946 15.05.2015 *02A185B89260FF;
11:06:41.275 15.05.2015 *5DAA6E58AB0BD3;
11:06:41.405 15.05.2015 *02A605BA4A4107;
11:06:41.406 15.05.2015 *0261821CD5C181;
11:06:41.406 15.05.2015 *0261821CD5C181;
11:06:41.536 15.05.2015 *02E19718E6B879;
11:06:41.734 15.05.2015 *0261821CD5C181;
11:06:41.799 15.05.2015 *5FA3649AF76987;
11:06:41.865 15.05.2015 *0261821CD5C181;
11:06:41.929 15.05.2015 *0261821CD5C181;
11:06:41.930 15.05.2015 *5DAA6E58AB0BD3;
11:06:42.715 15.05.2015 *02A185BC9258C9;
11:06:43.437 15.05.2015 *02A605BE4A7931;
11:06:43.503 15.05.2015 *5DA5C8BBFD5133;
11:06:43.633 15.05.2015 *5FA3649AF76987;
11:06:43.833 15.05.2015 *02A185BF6DB0DB;
11:06:43.895 15.05.2015 *5DAA6E58AB0BD3;
11:06:43.961 15.05.2015 *02A185BF6DB0DB;
11:06:43.961 15.05.2015 *2028143ED147CD;
11:06:44.355 15.05.2015 *02A1861086C163;
11:06:44.486 15.05.2015 *02A1861086C163;
11:06:45.010 15.05.2015 *5DAA6E58AB0BD3;
11:06:45.272 15.05.2015 *02818230F1C8BD;
11:06:45.272 15.05.2015 *02A183B8BD949F;
11:06:45.273 15.05.2015 *02E19718E6B879;
11:06:45.664 15.05.2015 *02A18613792971;
11:06:45.732 15.05.2015 *5FA3649AF76987;
11:06:45.861 15.05.2015 *02A183B74234D7;
11:06:45.862 15.05.2015 *5DAA6E58AB0BD3;
11:06:45.927 15.05.2015 *02A183B74234D7;
11:06:45.928 15.05.2015 *02A1861486F955;
11:06:46.059 15.05.2015 *02A603B79A0934;
11:06:46.322 15.05.2015 *02E19718E6B879;
11:06:46.387 15.05.2015 *02860231D60157;
11:06:46.779 15.05.2015 *5FA3649AF76987;
11:06:46.975 15.05.2015 *2028143D2EAFDF;
11:06:47.045 15.05.2015 *5FA3649AF76987;
11:06:47.369 15.05.2015 *028182330E20AF;
11:06:47.369 15.05.2015 *02A18617791147;
11:06:47.434 15.05.2015 *5DAA6E58AB0BD3;
11:06:47.566 15.05.2015 *02E19718E6B879;
11:06:47.697 15.05.2015 *5FA3649AF76987;
11:06:47.698 15.05.2015 *02A18617791147;
11:06:47.699 15.05.2015 *5DA5C8BBFD5133;
11:06:47.762 15.05.2015 *02E19718E6B879;
11:06:47.828 15.05.2015 *02A1861886B10F;
11:06:47.892 15.05.2015 *02E19718E6B879;
11:06:47.894 15.05.2015 *028182330E20AF;
11:06:48.155 15.05.2015 *028182330E20AF;
11:06:48.354 15.05.2015 *02818234F1F08B;
11:06:48.417 15.05.2015 *02818234F1F08B;
11:06:48.483 15.05.2015 *5DA5C8BBFD5133;
11:06:48.680 15.05.2015 *02818234F1F08B;
11:06:48.746 15.05.2015 *02E19718E6B879;
11:06:48.941 15.05.2015 *5DA5C8BBFD5133;
11:06:49.335 15.05.2015 *02E19718E6B879;
11:06:49.793 15.05.2015 *02E19718E6B879;
11:06:49.859 15.05.2015 *02A1861C868939;
11:06:49.860 15.05.2015 *5FA3649AF76987;
11:06:49.990 15.05.2015 *5DAA6E58AB0BD3;
11:06:50.122 15.05.2015 *02A1861C868939;
11:06:50.318 15.05.2015 *02E19718E6B879;
11:06:50.385 15.05.2015 *8DAE4AFC201CE052333C6051A709;
11:06:51.040 15.05.2015 *5DA5C8BBFD5133;
11:06:51.302 15.05.2015 *02E19718E6B879;
11:06:51.367 15.05.2015 *02A1861F79612B;
11:06:51.498 15.05.2015 *02A1861F79612B;
11:06:51.498 15.05.2015 *02A1861F79612B;
11:06:51.563 15.05.2015 *028182370E1899;
11:06:51.631 15.05.2015 *5DA5C8BBFD5133;
11:06:51.892 15.05.2015 *028182370E1899;
11:06:51.956 15.05.2015 *028182370E1899;
11:06:52.021 15.05.2015 *5FA3649AF76987;
11:06:52.153 15.05.2015 *02818238F1B8D1;
11:06:52.153 15.05.2015 *02818238F1B8D1;
11:06:52.612 15.05.2015 *02E19718E6B879;
11:06:52.677 15.05.2015 *02818238F1B8D1;
11:06:52.873 15.05.2015 *02818238F1B8D1;
11:06:52.874 15.05.2015 *02818238F1B8D1;
11:06:53.331 15.05.2015 *02E19718E6B879;
11:06:53.332 15.05.2015 *5DA5C8BBFD5133;
11:06:53.659 15.05.2015 *02A186348738E5;
11:06:54.185 15.05.2015 *5FA3649AF76987;
11:06:54.840 15.05.2015 *0281823B0E50C3;
11:06:55.365 15.05.2015 *5DA5C8BBFD5133;
11:06:55.495 15.05.2015 *5DAE4AFC9CD798;
11:06:55.626 15.05.2015 *02A186388770BF;
11:06:55.825 15.05.2015 *02A186388770BF;
11:06:56.281 15.05.2015 *5DA5C8BBFD5133;
11:06:56.346 15.05.2015 *0281823CF180E7;
